"File","Locality","Site","Transect","Loc","InsularCoast","Position","Scleractinian","Octocorals","Antipatharia","Hidrocorals","Zoanthids","Sponge","Algae","Fleshy algae","Calcareous algae","Seagrass","Other invertebrates","Unknown","Abiotic"
"cienaga_oeste_t2.rndpts.csv","Ocumare","Cienaga oeste","t2","OCU","Continental","Center",7.46666666666667,4.8,0,0.533333333333333,0.8,0.533333333333333,76,0,0,0,0,0.266666666666667,9.6
"cienaga_oeste_t3.rndpts.csv","Ocumare","Cienaga oeste","t3","OCU","Continental","Center",10.4,13.0666666666667,0,0,0,0.533333333333333,21.8666666666667,0,0,0,0,0,54.1333333333333
"cienaga_oeste_t4.rndpts.csv","Ocumare","Cienaga oeste","t4","OCU","Continental","Center",20.5333333333333,8.26666666666667,0,4.53333333333333,1.33333333333333,1.33333333333333,50.1333333333333,0.266666666666667,0,0,0,0,13.6
"cominoto_t1.rndpts.csv","Los Frailes","Cominoto","t1","LFR","Insular","East",12.2857142857143,7.14285714285714,0,1.42857142857143,0,0.285714285714286,37.7142857142857,4.57142857142857,0,0,2,0.571428571428571,34
"cominoto_t2.rndpts.csv","Los Frailes","Cominoto","t2","LFR","Insular","East",3.46666666666667,29.6,0,5.33333333333333,0.8,0.8,29.3333333333333,0.8,0,0,0.533333333333333,2.4,26.9333333333333
"cominoto_t3.rndpts.csv","Los Frailes","Cominoto","t3","LFR","Insular","East",4.26666666666667,35.7333333333333,0,12.8,0,2.4,33.0666666666667,1.6,0,0,0.8,0.266666666666667,9.06666666666667
"cominoto_t4.rndpts.csv","Los Frailes","Cominoto","t4","LFR","Insular","East",5.06666666666667,18.1333333333333,0,1.86666666666667,0,0.266666666666667,34.4,3.46666666666667,0,0,1.6,1.33333333333333,33.8666666666667
"conejo_t1.rndpts.csv","Cubagua","Punta Conejo","t1","CUB","Insular","East",10.4,0,0,0,1.06666666666667,10.1333333333333,31.7333333333333,35.2,0.266666666666667,0,0,3.2,8
"conejo_t2.rndpts.csv","Cubagua","Punta Conejo","t2","CUB","Insular","East",0.266666666666667,6.13333333333333,0,0,0.533333333333333,6.66666666666667,17.0666666666667,27.2,0,0,0.266666666666667,0.266666666666667,41.6
"conejo_t3.rndpts.csv","Cubagua","Punta Conejo","t3","CUB","Insular","East",0.533333333333333,0,0,0,2.93333333333333,8.53333333333333,43.2,35.2,0,0,0.8,0.266666666666667,8.53333333333333
"conejo_t4.rndpts.csv","Cubagua","Punta Conejo","t4","CUB","Insular","East",6.66666666666667,0,0,0,0,10.1333333333333,33.3333333333333,31.7333333333333,0,0,0.266666666666667,2.13333333333333,15.7333333333333
"cote_t1.rndpts.csv","Los Roques","Boca de Cote","t1","LRQ","Insular","West",20.8,6.4,0,9.6,0,0.266666666666667,38.1333333333333,0.266666666666667,18.1333333333333,0,0,0,6.4
"cote_t2.rndpts.csv","Los Roques","Boca de Cote","t2","LRQ","Insular","West",25.0666666666667,19.2,0,5.6,0.533333333333333,0,41.0666666666667,0,0.8,0,0,1.33333333333333,6.4
"cote_t3.rndpts.csv","Los Roques","Boca de Cote","t3","LRQ","Insular","West",18.6666666666667,11.7333333333333,0,3.73333333333333,1.33333333333333,0.266666666666667,52.8,0.8,4.8,0,0,0.266666666666667,5.6
"cote_t4.rndpts.csv","Los Roques","Boca de Cote","t4","LRQ","Insular","West",12.5333333333333,21.3333333333333,0,5.6,0.266666666666667,0,38.6666666666667,0,9.06666666666667,0,0,0.8,11.7333333333333
"cruz_t1.rndpts.csv","Mochima","Punta Cruz","t1","MOC","Continental","East",2.93333333333333,0,0,0.533333333333333,0,0.266666666666667,18.9333333333333,68,0,0,0,0,9.33333333333333
"cruz_t2.rndpts.csv","Mochima","Punta Cruz","t2","MOC","Continental","East",4,0,0.266666666666667,0,0,0.266666666666667,0,29.8666666666667,18.9333333333333,0,0.533333333333333,0,46.1333333333333
"cruz_t3.rndpts.csv","Mochima","Punta Cruz","t3","MOC","Continental","East",8,0.266666666666667,1.06666666666667,0,0,30.9333333333333,9.86666666666667,25.8666666666667,0,0.533333333333333,0,0,23.4666666666667
"cruz_t4.rndpts.csv","Mochima","Punta Cruz","t4","MOC","Continental","East",3.73333333333333,0,0,0,3.2,24.2666666666667,3.2,25.0666666666667,10.1333333333333,0,0,0,30.4
"dms_t1.rndpts.csv","Los Roques","Dos Mosquises Sur","t1","LRQ","Insular","West",29.3333333333333,9.6,0,0,0,0,37.6,1.86666666666667,0,0,0,0,21.6
"dms_t2.rndpts.csv","Los Roques","Dos Mosquises Sur","t2","LRQ","Insular","West",18.6666666666667,4.8,0,0.8,0,0.266666666666667,45.3333333333333,0.8,3.46666666666667,0,0,0,25.8666666666667
"dms_t3.rndpts.csv","Los Roques","Dos Mosquises Sur","t3","LRQ","Insular","West",35.2,2.66666666666667,0,0.266666666666667,0,0,34.9333333333333,0,0,0,0,2.13333333333333,24.8
"dms_t4.rndpts.csv","Los Roques","Dos Mosquises Sur","t4","LRQ","Insular","West",29.0666666666667,6.4,0,0.533333333333333,0,0,32.8,0,1.6,0,0.533333333333333,4.26666666666667,24.8
"gabarra_t1.rndpts.csv","Mochima","Gabarra","t1","MOC","Continental","East",3.73333333333333,2.13333333333333,0,17.0666666666667,0,0.266666666666667,36,2.66666666666667,1.06666666666667,0,0.266666666666667,0.266666666666667,36.5333333333333
"gabarra_t2.rndpts.csv","Mochima","Gabarra","t2","MOC","Continental","East",0.266666666666667,0,0,6.4,0,1.6,12.5333333333333,33.3333333333333,0,0,0.533333333333333,0,45.3333333333333
"gabarra_t3.rndpts.csv","Mochima","Gabarra","t3","MOC","Continental","East",4.8,0,0,20.5333333333333,0,1.06666666666667,41.0666666666667,10.4,0.8,0,0.266666666666667,0,21.0666666666667
"gabarra_t4.rndpts.csv","Mochima","Gabarra","t4","MOC","Continental","East",2.93333333333333,4,0,9.33333333333333,0,0.266666666666667,46.6666666666667,6.13333333333333,0.266666666666667,0,0.266666666666667,0,30.1333333333333
"garrapata_t1.rndpts.csv","Mochima","Garrapata","t1","MOC","Continental","East",15.7333333333333,0,0,2.4,0,0.8,46.4,8,1.06666666666667,0,1.06666666666667,0,24.5333333333333
"garrapata_t2.rndpts.csv","Mochima","Garrapata","t2","MOC","Continental","East",23.4666666666667,0,0,5.06666666666667,0,1.06666666666667,50.1333333333333,8.26666666666667,1.6,0,2.4,0.533333333333333,7.46666666666667
"garrapata_t3.rndpts.csv","Mochima","Garrapata","t3","MOC","Continental","East",41.0909090909091,0,0,3.27272727272727,0,0.363636363636364,49.0909090909091,0.363636363636364,3.63636363636364,0,0,0,2.18181818181818
"garrapata_t4.rndpts.csv","Mochima","Garrapata","t4","MOC","Continental","East",25.3333333333333,0,0,5.86666666666667,0,0.266666666666667,45.6,3.2,6.13333333333333,0,0.8,0,12.8
"guabinitas_t1.rndpts.csv","Ocumare","Guabinitas","t1","OCU","Continental","Center",4.53333333333333,8.8,0,0.8,4.53333333333333,0.266666666666667,29.8666666666667,0,0,0,0,0,51.2
"guabinitas_t2.rndpts.csv","Ocumare","Guabinitas","t2","OCU","Continental","Center",2.13333333333333,21.6,0,0.533333333333333,1.6,0.266666666666667,43.7333333333333,0,0,0,0,0.266666666666667,29.8666666666667
"guabinitas_t3.rndpts.csv","Ocumare","Guabinitas","t3","OCU","Continental","Center",9.6,24.2666666666667,0,2.4,12.2666666666667,0.266666666666667,24.5333333333333,1.6,0,0,0,0,25.0666666666667
"guabinitas_t4.rndpts.csv","Ocumare","Guabinitas","t4","OCU","Continental","Center",1.6,10.1333333333333,0,2.13333333333333,1.86666666666667,0.266666666666667,80.5333333333333,1.33333333333333,0.533333333333333,0,0,0.266666666666667,1.33333333333333
"lapared_t1.rndpts.csv","Chichiriviche","La Pared","t1","CHI","Continental","Center",10.4,0.266666666666667,0,0.266666666666667,0,0,82.9333333333333,3.2,0,0,1.6,0,1.33333333333333
"lapared_t2.rndpts.csv","Chichiriviche","La Pared","t2","CHI","Continental","Center",11.2,4.53333333333333,0,2.66666666666667,0,1.6,72,0.266666666666667,4.26666666666667,0,1.86666666666667,0.266666666666667,1.33333333333333
"lapared_t3.rndpts.csv","Chichiriviche","La Pared","t3","CHI","Continental","Center",10.1333333333333,6.13333333333333,0,6.4,0,0.8,63.7333333333333,1.6,5.33333333333333,0,1.6,1.33333333333333,2.93333333333333
"lapared_t4.rndpts.csv","Chichiriviche","La Pared","t4","CHI","Continental","Center",6.4,2.66666666666667,0,6.4,0,2.93333333333333,73.0666666666667,0.8,6.4,0,0,0,1.33333333333333
"madrisqui_t1.rndpts.csv","Los Roques","Madrisqui","t1","LRQ","Insular","West",9.86666666666667,12.8,0,2.66666666666667,0,4.26666666666667,39.4666666666667,7.46666666666667,2.13333333333333,0,0,0.266666666666667,21.0666666666667
"madrisqui_t2.rndpts.csv","Los Roques","Madrisqui","t2","LRQ","Insular","West",5.33333333333333,21.8666666666667,0,4,0.8,2.93333333333333,36,9.06666666666667,0,0,0,2.93333333333333,17.0666666666667
"madrisqui_t3.rndpts.csv","Los Roques","Madrisqui","t3","LRQ","Insular","West",16.8,20,0,2.13333333333333,0,5.33333333333333,32.5333333333333,9.6,0,0,0,0.8,12.8
"madrisqui_t4.rndpts.csv","Los Roques","Madrisqui","t4","LRQ","Insular","West",11.4666666666667,15.4666666666667,0,1.6,0,2.93333333333333,36,12,0,0,0,1.06666666666667,19.4666666666667
"medialegua_t1.rndpts.csv","Chichiriviche","Media Legua","t1","CHI","Continental","Center",4,7.73333333333333,0,2.93333333333333,1.86666666666667,0,78.1333333333333,0.266666666666667,0,0,0,0,5.06666666666667
"medialegua_t2.rndpts.csv","Chichiriviche","Media Legua","t2","CHI","Continental","Center",5.33333333333333,7.2,0,2.13333333333333,2.66666666666667,0.266666666666667,76.5333333333333,0.266666666666667,1.06666666666667,0,0,1.33333333333333,3.2
"medialegua_t3.rndpts.csv","Chichiriviche","Media Legua","t3","CHI","Continental","Center",4.53333333333333,8.8,0,0.266666666666667,6.93333333333333,0.266666666666667,66.4,7.2,2.4,0,0,0,3.2
"medialegua_t4.rndpts.csv","Chichiriviche","Media Legua","t4","CHI","Continental","Center",2.93333333333333,10.4,0,2.66666666666667,2.66666666666667,0.266666666666667,76.8,0.266666666666667,0.266666666666667,0,0,0,3.73333333333333
"medialeguapunta_t1.rndpts.csv","Chichiriviche","Punta de Media Legua","t1","CHI","Continental","Center",13.0666666666667,6.13333333333333,0,6.4,6.66666666666667,0,66.9333333333333,0.266666666666667,0,0,0,0,0.533333333333333
"medialeguapunta_t2.rndpts.csv","Chichiriviche","Punta de Media Legua","t2","CHI","Continental","Center",1.06666666666667,4.8,0,1.06666666666667,0,0.533333333333333,78.4,0.266666666666667,0,0,0,0.533333333333333,13.3333333333333
"medialeguapunta_t3.rndpts.csv","Chichiriviche","Punta de Media Legua","t3","CHI","Continental","Center",1.6,20.5333333333333,0,4.53333333333333,1.33333333333333,1.33333333333333,53.6,0.8,1.86666666666667,0,0,0,14.4
"medialeguapunta_t4.rndpts.csv","Chichiriviche","Punta de Media Legua","t4","CHI","Continental","Center",8,10.1333333333333,0,4,1.6,1.06666666666667,74.4,0,0.8,0,0,0,0
"medio_t1.rndpts.csv","Morrocoy","Medio","t1","MOR","Continental","West",40,0,0,1.86666666666667,0.8,0.266666666666667,49.3333333333333,2.13333333333333,3.46666666666667,0,0,0.266666666666667,1.86666666666667
"medio_t2.rndpts.csv","Morrocoy","Medio","t2","MOR","Continental","West",30.9333333333333,0,0,1.86666666666667,0,0.266666666666667,52.8,1.06666666666667,11.4666666666667,0,0,0,1.6
"medio_t3.rndpts.csv","Morrocoy","Medio","t3","MOR","Continental","West",32.2666666666667,0,0,0.8,0,0.8,56.8,4.53333333333333,1.33333333333333,0,0,0,3.46666666666667
"medio_t4.rndpts.csv","Morrocoy","Medio","t4","MOR","Continental","West",30.6666666666667,0.266666666666667,0,1.6,0,0.533333333333333,49.3333333333333,4.53333333333333,2.4,0,0,0,10.6666666666667
"mero_t1.rndpts.csv","Morrocoy","Mero","t1","MOR","Continental","West",1.33333333333333,0.266666666666667,0,0,0,3.2,33.8666666666667,9.86666666666667,0.266666666666667,0,0.266666666666667,0.266666666666667,50.6666666666667
"mero_t2.rndpts.csv","Morrocoy","Mero","t2","MOR","Continental","West",3.46666666666667,0.266666666666667,0,0,0.266666666666667,1.33333333333333,35.2,18.4,1.06666666666667,0,0.266666666666667,0.8,38.9333333333333
"mero_t3.rndpts.csv","Morrocoy","Mero","t3","MOR","Continental","West",9.6,4.53333333333333,0,0.266666666666667,0,0.8,43.2,2.66666666666667,0.533333333333333,0,0,0.8,37.6
"mero_t4.rndpts.csv","Morrocoy","Mero","t4","MOR","Continental","West",0,1.6,0,0,0,1.6,22.4,8,0,0,0,0.266666666666667,66.1333333333333
"muerta_t1.rndpts.csv","Cubagua","La Muerta","t1","CUB","Insular","East",9.86666666666667,0.266666666666667,0,0,0.8,0.8,34.6666666666667,2.66666666666667,0,0,0,0,50.9333333333333
"muerta_t2.rndpts.csv","Cubagua","La Muerta","t2","CUB","Insular","East",6.57142857142857,16.5714285714286,0,0,2.85714285714286,0.857142857142857,23.7142857142857,29.1428571428571,0,0,0,0.571428571428571,19.7142857142857
"muerta_t3.rndpts.csv","Cubagua","La Muerta","t3","CUB","Insular","East",1.86666666666667,29.3333333333333,0,0,0.266666666666667,0,13.0666666666667,16,0,0,0,0,39.4666666666667
"muerta_t4.rndpts.csv","Cubagua","La Muerta","t4","CUB","Insular","East",0,35.7333333333333,0,0,0,0,10.6666666666667,19.2,0,0,0,0,34.4
"norte_t1.rndpts.csv","Morrocoy","Norte","t1","MOR","Continental","West",57.3333333333333,0.266666666666667,0,0.266666666666667,0.266666666666667,0.266666666666667,20.2666666666667,1.6,13.6,0,0,0.533333333333333,5.6
"norte_t2.rndpts.csv","Morrocoy","Norte","t2","MOR","Continental","West",55.2,0.533333333333333,0,3.46666666666667,0,0,31.4666666666667,0.533333333333333,5.06666666666667,0,0,0,3.73333333333333
"norte_t3.rndpts.csv","Morrocoy","Norte","t3","MOR","Continental","West",53.6,0.266666666666667,0,3.73333333333333,0.266666666666667,0.8,29.6,0.8,8,0,0,0.8,2.13333333333333
"norte_t4.rndpts.csv","Morrocoy","Norte","t4","MOR","Continental","West",40.5333333333333,1.6,0,8.53333333333333,0.533333333333333,0.266666666666667,39.4666666666667,0.266666666666667,6.13333333333333,0,0,0,2.66666666666667
"pecha_t1.rndpts.csv","Los Frailes","La Pecha","t1","LFR","Insular","East",0.266666666666667,52.2666666666667,0,0.266666666666667,3.46666666666667,0.533333333333333,29.3333333333333,2.4,0,0,0.266666666666667,0.266666666666667,10.9333333333333
"pecha_t2.rndpts.csv","Los Frailes","La Pecha","t2","LFR","Insular","East",0,20.2666666666667,0,0.8,6.66666666666667,0,12.8,4.53333333333333,0,0,0,0.533333333333333,54.4
"pecha_t3.rndpts.csv","Los Frailes","La Pecha","t3","LFR","Insular","East",0,17.8666666666667,0,15.4666666666667,4.8,0,33.6,0.266666666666667,0,0,0,0,28
"pecha_t4.rndpts.csv","Los Frailes","La Pecha","t4","LFR","Insular","East",0,17.3333333333333,0,23.7333333333333,0,0.266666666666667,48.5333333333333,0,0,0,0,0,10.1333333333333
"petaquire_t1.rndpts.csv","Chichiriviche","Petaquire","t1","CHI","Continental","Center",4.26666666666667,7.2,0,12.8,7.46666666666667,2.4,59.2,5.06666666666667,0.266666666666667,0,0,0.533333333333333,0.8
"petaquire_t2.rndpts.csv","Chichiriviche","Petaquire","t2","CHI","Continental","Center",2.66666666666667,1.33333333333333,0,5.86666666666667,5.33333333333333,0.533333333333333,65.3333333333333,0,0,0,1.86666666666667,0,17.0666666666667
"petaquire_t3.rndpts.csv","Chichiriviche","Petaquire","t3","CHI","Continental","Center",10.9333333333333,2.66666666666667,0,10.4,4.53333333333333,0.8,69.8666666666667,0,0.8,0,0,0,0
"playatiburon_t1.rndpts.csv","Chichiriviche","Playa Tiburón","t1","CHI","Continental","Center",9.23076923076923,0.923076923076923,0,2.76923076923077,0,0.923076923076923,85.2307692307692,0,0,0,0,0,0.923076923076923
"playatiburon_t2.rndpts.csv","Chichiriviche","Playa Tiburón","t2","CHI","Continental","Center",9.86666666666667,1.06666666666667,0,6.66666666666667,0,1.33333333333333,75.7333333333333,0,1.06666666666667,0,1.33333333333333,0.266666666666667,2.66666666666667
"playatiburon_t3.rndpts.csv","Chichiriviche","Playa Tiburón","t3","CHI","Continental","Center",8.53333333333333,2.93333333333333,0,9.6,0.266666666666667,0,72.8,0,1.06666666666667,0,0.266666666666667,0,4.53333333333333
"playatiburon_t4.rndpts.csv","Chichiriviche","Playa Tiburón","t4","CHI","Continental","Center",3.46666666666667,1.6,0,1.33333333333333,0,0.266666666666667,91.7333333333333,0.266666666666667,0.266666666666667,0,0,0.266666666666667,0.8
"puntamono_t1.rndpts.csv","Chichiriviche","Punta Mono","t1","CHI","Continental","Center",2.93333333333333,9.6,0,2.13333333333333,0,0.8,64,0.266666666666667,0,0,0,0.266666666666667,20
"puntamono_t2.rndpts.csv","Chichiriviche","Punta Mono","t2","CHI","Continental","Center",7.46666666666667,8.53333333333333,0,13.0666666666667,0.533333333333333,1.06666666666667,64.2666666666667,0.266666666666667,1.06666666666667,0,0.533333333333333,0.266666666666667,2.93333333333333
"puntamono_t3.rndpts.csv","Chichiriviche","Punta Mono","t3","CHI","Continental","Center",11.4666666666667,12.2666666666667,0,4,3.2,0.266666666666667,66.4,0,0.266666666666667,0,2.13333333333333,0,0
"puntamono_t4.rndpts.csv","Chichiriviche","Punta Mono","t4","CHI","Continental","Center",13.3333333333333,5.86666666666667,0,2.66666666666667,3.2,0.8,72.2666666666667,0,1.06666666666667,0,0,0.266666666666667,0.533333333333333
"rabusqui_t1.rndpts.csv","Los Roques","Pelona de Rabusqui","t1","LRQ","Insular","West",50.5714285714286,12.2857142857143,0,4.28571428571429,0,2.57142857142857,24.2857142857143,0,3.71428571428571,0,0,0.285714285714286,2
"rabusqui_t2.rndpts.csv","Los Roques","Pelona de Rabusqui","t2","LRQ","Insular","West",40.5333333333333,9.33333333333333,0,6.4,0,3.2,25.0666666666667,1.33333333333333,4,0,0,0.8,9.33333333333333
"rabusqui_t3.rndpts.csv","Los Roques","Pelona de Rabusqui","t3","LRQ","Insular","West",48.2666666666667,8.53333333333333,0,2.66666666666667,0,1.86666666666667,30.6666666666667,0,0.266666666666667,0,0,5.06666666666667,2.66666666666667
"rabusqui_t4.rndpts.csv","Los Roques","Pelona de Rabusqui","t4","LRQ","Insular","West",48,6.76923076923077,0,2.46153846153846,0,1.53846153846154,32,0,0,0,0.307692307692308,2.15384615384615,6.76923076923077
"real_t1.rndpts.csv","Los Frailes","Puerto Real","t1","LFR","Insular","East",16,2.13333333333333,0,2.13333333333333,9.6,1.06666666666667,33.8666666666667,6.66666666666667,0,0,7.73333333333333,0,20.8
"real_t2.rndpts.csv","Los Frailes","Puerto Real","t2","LFR","Insular","East",4.8,5.86666666666667,0,2.4,1.6,2.4,51.2,6.4,0,0,1.06666666666667,5.06666666666667,19.2
"real_t3.rndpts.csv","Los Frailes","Puerto Real","t3","LFR","Insular","East",2.93333333333333,15.7333333333333,0,1.06666666666667,11.7333333333333,3.73333333333333,36.2666666666667,0.533333333333333,0,0,5.86666666666667,2.4,19.7333333333333
"real_t4.rndpts.csv","Los Frailes","Puerto Real","t4","LFR","Insular","East",1.86666666666667,10.4,0,6.13333333333333,1.06666666666667,1.86666666666667,52.8,0.266666666666667,0,0,4.8,0.8,20
"salinas_t1.rndpts.csv","Los Roques","Salinas","t1","LRQ","Insular","West",15.2,22.9333333333333,0,2.93333333333333,0.266666666666667,0,36.2666666666667,6.4,2.13333333333333,0,0,0,13.8666666666667
"salinas_t2.rndpts.csv","Los Roques","Salinas","t2","LRQ","Insular","West",10.9333333333333,22.9333333333333,0,1.86666666666667,0.266666666666667,0.266666666666667,40.8,8,0.8,0,0,0,14.1333333333333
